ts,open,high,low,close,vol
1748473170,2648.03,2648.03,2648.02,2648.02,279.98
1748473174,2648.02,2648.03,2648.02,2648.03,12.76
1748473178,2648.02,2648.02,2647.53,2647.53,730.18
1748473182,2647.53,2647.66,2647.53,2647.66,319.27000000000004
1748473186,2647.66,2647.66,2647.65,2647.66,42.9
1748473190,2647.66,2647.66,2647.65,2647.66,52.75000000000001
1748473194,2647.66,2647.66,2647.65,2647.66,115.12
1748473198,2647.66,2647.89,2647.44,2647.89,1137.87
1748473203,2647.89,2647.9,2647.89,2647.9,774.74
1748473207,2647.91,2648.41,2647.91,2648.05,428.4099999999999
1748473211,2648.06,2648.06,2648.05,2648.06,552.53
1748473215,2648.06,2648.06,2647.9,2647.9,178.51999999999998
1748473219,2647.91,2647.91,2647.9,2647.9,89.50999999999999
1748473223,2647.9,2647.91,2647.9,2647.9,89.64
1748473227,2647.9,2648.35,2647.8,2648.34,189.71000000000004
1748473231,2648.34,2648.34,2647.88,2647.9,459.5099999999998
1748473235,2647.89,2648.25,2647.89,2648.24,327.31
1748473239,2648.24,2648.5,2648.23,2648.49,87.88
1748473244,2648.5,2648.88,2648.49,2648.88,1577.38
1748473248,2648.87,2649.12,2648.87,2648.98,371.26
1748473252,2648.99,2648.99,2648.99,2648.99,18.03
1748473256,2648.99,2650.17,2648.98,2650.17,2347.0600000000004
1748473260,2650.17,2651.96,2650.17,2651.45,3321.0
1748473264,2651.45,2651.48,2650.82,2651.03,1076.1999999999998
1748473268,2651.03,2651.26,2651.02,2651.25,680.3900000000001
1748473272,2651.26,2651.26,2650.02,2650.38,1552.36
1748473276,2650.31,2650.31,2650.0,2650.01,216.18
1748473280,2650.01,2650.01,2649.89,2649.9,136.11999999999998
1748473284,2649.89,2649.89,2649.68,2649.69,109.34
1748473288,2649.68,2649.68,2649.35,2649.35,369.15
1748473292,2649.35,2649.36,2649.35,2649.35,155.43
1748473296,2649.35,2649.36,2649.35,2649.36,693.5300000000001
1748473300,2649.35,2649.69,2649.35,2649.68,295.87000000000006
1748473304,2649.69,2649.69,2649.51,2649.51,143.14999999999998
1748473308,2649.51,2649.51,2649.22,2649.22,136.53
1748473312,2649.23,2649.23,2649.22,2649.23,279.58000000000004
1748473316,2649.23,2649.51,2649.23,2649.5,302.21
1748473320,2649.51,2649.51,2649.33,2649.34,112.28
1748473325,2649.33,2649.8,2649.33,2649.8,855.3
1748473329,2649.8,2651.25,2649.8,2651.25,746.45
1748473333,2651.25,2651.35,2651.24,2651.34,358.65999999999997
1748473337,2651.35,2651.35,2651.34,2651.34,713.85
1748473341,2651.35,2651.35,2651.07,2651.07,809.1300000000001
1748473345,2651.07,2652.0,2651.07,2651.4,2205.73
1748473349,2651.4,2651.4,2650.05,2650.1,7422.4
1748473353,2650.1,2650.1,2650.0,2650.01,108.76999999999998
1748473357,2650.0,2650.01,2649.87,2649.87,717.7499999999999
1748473361,2649.87,2649.94,2649.24,2649.93,479.51
1748473365,2649.94,2649.94,2649.93,2649.94,391.1
1748473369,2649.93,2649.94,2649.93,2649.94,83.26
1748473373,2649.93,2649.94,2649.93,2649.93,52.04999999999999
1748473377,2649.94,2650.81,2649.94,2650.81,1612.47
1748473381,2650.81,2651.07,2650.8,2651.07,187.06
1748473385,2651.07,2651.07,2651.06,2651.07,138.14999999999998
1748473389,2651.07,2651.39,2651.06,2651.39,387.4099999999999
1748473393,2651.4,2651.52,2651.39,2651.52,1125.2299999999998
1748473397,2651.52,2651.52,2650.88,2650.89,283.26
1748473401,2650.89,2650.89,2650.01,2650.01,775.8399999999999
1748473405,2650.0,2650.17,2649.77,2650.16,304.97
1748473409,2650.16,2650.17,2650.16,2650.17,223.15
1748473413,2650.17,2650.17,2650.16,2650.16,76.46000000000001
1748473417,2650.17,2650.17,2650.16,2650.16,118.07
1748473421,2650.17,2650.17,2650.16,2650.16,118.66
1748473425,2650.16,2650.17,2650.16,2650.17,185.94
1748473429,2650.17,2650.17,2650.16,2650.16,374.99
1748473433,2650.17,2650.17,2650.16,2650.16,182.89
1748473437,2650.16,2650.17,2650.16,2650.17,155.72
1748473441,2650.16,2650.63,2650.16,2650.63,945.09
1748473446,2650.63,2650.63,2650.62,2650.62,2.43
1748473450,2650.63,2650.63,2650.62,2650.62,77.35
1748473454,2650.62,2650.76,2650.62,2650.76,117.53
1748473458,2650.76,2651.48,2650.76,2651.48,1251.1799999999998
1748473462,2651.5,2651.86,2651.5,2651.86,131.0
1748473466,2651.87,2652.29,2651.58,2652.11,5036.030000000001
1748473470,2652.11,2652.62,2651.93,2652.13,2190.39
1748473474,2652.12,2652.12,2651.25,2652.09,9287.71
1748473478,2652.1,2652.1,2652.09,2652.09,582.31
1748473482,2652.09,2652.1,2652.09,2652.1,311.66999999999996
1748473486,2652.1,2652.1,2652.09,2652.09,118.47
1748473490,2652.09,2652.1,2652.09,2652.09,547.6899999999998
1748473494,2652.09,2652.1,2651.4,2651.41,735.51
1748473498,2651.46,2652.14,2651.46,2652.14,272.12000000000006
1748473502,2652.14,2652.14,2651.92,2651.92,120.12
1748473506,2651.92,2652.08,2651.91,2651.92,1854.53
1748473510,2651.92,2652.14,2651.47,2652.14,1482.4699999999998
1748473514,2652.13,2652.99,2652.13,2652.99,2132.8899999999994
1748473518,2652.96,2652.96,2652.51,2652.79,580.65
1748473522,2652.79,2653.39,2652.79,2653.31,2866.8999999999996
1748473526,2653.3,2653.97,2652.94,2653.97,3663.12
1748473530,2653.97,2654.36,2653.84,2654.36,2187.26
1748473534,2654.36,2654.36,2654.09,2654.09,820.21
1748473538,2654.1,2654.55,2653.85,2654.18,6362.520000000001
1748473542,2654.18,2654.22,2654.18,2654.21,1184.57
1748473546,2654.22,2654.22,2653.94,2653.94,1591.47
1748473550,2653.94,2653.94,2653.17,2653.17,1077.3199999999997
1748473554,2653.17,2653.18,2653.17,2653.17,136.98
1748473558,2653.18,2653.18,2653.17,2653.18,109.7
1748473562,2653.17,2653.18,2652.65,2652.65,561.8800000000001
1748473566,2652.64,2652.64,2652.0,2652.0,186.87
1748473570,2652.0,2652.68,2651.43,2652.68,5111.33
1748473574,2652.68,2652.69,2652.68,2652.69,324.87000000000006
1748473578,2652.69,2655.55,2652.68,2655.42,15608.73
1748473582,2655.41,2656.15,2655.41,2656.14,1688.79
1748473586,2656.15,2656.15,2655.73,2655.73,1401.91
1748473590,2655.73,2658.3,2655.69,2658.29,11007.73
1748473594,2658.29,2658.49,2656.94,2657.44,5096.0
1748473598,2657.44,2662.92,2657.44,2661.11,63470.329999999994
1748473602,2661.1,2661.3,2660.0,2660.0,5302.139999999999
1748473606,2660.0,2664.14,2660.0,2662.54,35850.8
1748473610,2662.54,2662.54,2661.32,2661.33,4206.5
1748473614,2661.33,2661.79,2661.29,2661.29,2852.5699999999997
1748473618,2661.28,2661.28,2660.3,2660.31,8205.939999999999
1748473622,2660.3,2660.31,2659.25,2659.26,1976.96
1748473626,2659.26,2659.26,2658.67,2658.82,7419.49
1748473630,2658.82,2658.83,2658.75,2658.76,1679.81
1748473634,2658.75,2658.76,2658.73,2658.74,1438.13
1748473638,2658.73,2658.74,2658.04,2658.05,1259.0300000000002
1748473642,2658.04,2658.05,2657.48,2657.48,2969.7999999999997
1748473646,2657.49,2657.49,2657.48,2657.49,719.99
1748473650,2657.48,2658.29,2657.48,2658.0,3545.8700000000003
1748473654,2658.0,2658.66,2658.0,2658.27,1274.59
1748473658,2658.27,2658.49,2658.26,2658.29,332.96999999999997
1748473662,2658.28,2658.28,2657.62,2657.62,1002.51
1748473666,2657.62,2657.62,2657.48,2657.49,2323.3
1748473670,2657.49,2657.88,2657.24,2657.24,3423.66
1748473674,2657.24,2657.57,2657.24,2657.57,973.28
1748473678,2657.57,2657.89,2657.57,2657.89,814.3099999999997
1748473682,2657.9,2658.0,2657.9,2657.99,166.67
1748473686,2657.99,2657.99,2657.6,2657.61,1286.91
1748473690,2657.6,2657.6,2657.49,2657.49,513.29
1748473694,2657.5,2657.5,2657.27,2657.27,1024.4199999999998
1748473698,2657.27,2657.43,2657.11,2657.43,1854.85
1748473702,2657.44,2657.88,2657.44,2657.71,553.64
1748473706,2657.7,2658.1,2657.7,2658.07,997.67
1748473710,2658.07,2658.82,2657.86,2658.81,1338.2100000000005
1748473714,2658.81,2659.0,2658.81,2658.98,1367.61
1748473718,2658.98,2659.0,2658.98,2659.0,1076.08
1748473722,2658.99,2659.0,2658.83,2658.83,1436.78
1748473726,2658.83,2660.36,2658.83,2659.44,3672.71
1748473730,2659.45,2659.45,2659.44,2659.44,419.6
1748473734,2659.44,2659.45,2658.99,2658.99,671.1200000000001
1748473738,2658.99,2659.35,2658.83,2659.34,607.6899999999999
1748473742,2659.35,2660.5,2659.35,2660.49,5940.820000000001
1748473746,2660.49,2660.5,2660.06,2660.07,830.0799999999999
1748473750,2660.06,2660.07,2659.55,2659.55,811.9499999999999
1748473754,2659.55,2661.0,2659.55,2660.99,2810.55
1748473758,2660.99,2661.1,2660.15,2660.2,3360.85
1748473762,2660.2,2660.46,2660.19,2660.45,948.94
1748473766,2660.45,2660.65,2659.89,2659.99,1429.0
1748473770,2659.98,2659.99,2659.5,2659.5,1498.08
1748473774,2659.5,2660.23,2659.49,2659.98,578.73
1748473778,2659.98,2660.33,2659.97,2660.29,963.28
1748473782,2660.28,2660.29,2660.06,2660.06,191.44000000000003
1748473786,2660.07,2660.07,2660.0,2660.0,945.69
1748473790,2660.0,2660.28,2659.97,2660.26,2730.96
1748473794,2660.25,2660.67,2660.25,2660.67,1223.11
1748473798,2660.66,2660.67,2660.66,2660.67,1343.23
1748473802,2660.68,2661.88,2660.68,2661.88,5098.679999999999
1748473806,2661.88,2662.27,2661.87,2662.27,1524.44
1748473810,2662.27,2663.27,2662.27,2663.27,1842.3
1748473814,2663.28,2663.97,2662.52,2662.53,3841.73
1748473818,2662.53,2663.2,2662.52,2662.61,2814.42
1748473822,2662.62,2664.46,2662.61,2664.46,3204.33
1748473826,2664.46,2664.46,2663.41,2663.41,2985.2
1748473830,2663.42,2663.99,2663.42,2663.88,2257.0
1748473834,2663.88,2663.89,2663.34,2663.36,2721.65
1748473838,2663.32,2666.0,2663.15,2664.79,34287.15
1748473842,2664.8,2665.21,2664.56,2664.59,2309.6500000000005
1748473846,2664.58,2664.59,2663.53,2664.0,5699.35
1748473850,2663.99,2664.0,2663.11,2663.11,1212.27
1748473854,2663.1,2663.63,2663.1,2663.4,1847.01
1748473858,2663.4,2663.4,2662.16,2662.39,4232.2300000000005
1748473862,2662.39,2662.39,2661.95,2661.95,1601.44
1748473866,2661.95,2662.0,2661.6,2661.99,1439.9699999999996
1748473870,2661.99,2662.0,2661.79,2661.89,2284.26
1748473874,2661.9,2662.0,2661.9,2662.0,409.98
1748473878,2661.99,2662.0,2661.99,2662.0,240.89
1748473882,2661.99,2663.0,2661.99,2662.99,3397.59
1748473886,2663.0,2663.32,2663.0,2663.31,657.15
1748473890,2663.32,2664.0,2662.86,2664.0,2731.6000000000004
1748473894,2663.99,2664.46,2663.99,2664.45,283.71
1748473898,2664.45,2665.6,2664.44,2665.31,1710.27
1748473902,2665.31,2665.32,2664.8,2664.98,1357.98
1748473906,2664.99,2665.0,2664.6,2664.99,1682.87
1748473910,2665.0,2665.0,2663.56,2664.02,5314.6
1748473914,2664.01,2664.1,2662.94,2662.94,4126.5
1748473918,2662.94,2663.28,2662.94,2663.27,311.84999999999997
1748473922,2663.27,2663.58,2663.27,2663.57,867.8800000000001
1748473926,2663.57,2664.48,2663.57,2664.47,985.32
1748473930,2664.47,2664.55,2664.19,2664.25,3112.4000000000005
1748473934,2664.25,2664.26,2664.19,2664.19,448.66
1748473938,2664.19,2665.31,2664.19,2665.31,3923.32
1748473942,2665.3,2665.59,2665.0,2665.58,4860.38
1748473946,2665.58,2665.95,2664.96,2665.94,628.1
1748473950,2665.95,2666.24,2665.94,2666.23,9781.32
1748473954,2666.23,2666.24,2665.65,2665.65,1690.61
1748473958,2665.65,2665.65,2664.12,2664.69,6716.460000000001
1748473962,2664.7,2666.24,2664.7,2665.91,6679.26
1748473966,2665.91,2666.09,2665.64,2665.64,1093.63
1748473970,2665.64,2665.64,2665.27,2665.56,1210.7300000000002
1748473974,2665.57,2665.74,2665.26,2665.27,1486.79
1748473978,2665.26,2665.27,2665.26,2665.27,233.21
1748473982,2665.26,2666.66,2665.26,2666.65,2493.24
1748473986,2666.65,2667.67,2666.65,2667.67,4352.24
1748473990,2667.68,2669.77,2667.68,2668.8,21817.48
1748473994,2668.8,2670.77,2668.8,2669.4,28455.369999999995
1748473998,2669.4,2669.4,2669.0,2669.0,3005.4599999999996
1748474002,2668.98,2668.98,2668.08,2668.08,2579.8
1748474006,2668.08,2668.08,2667.21,2667.21,5759.57
1748474010,2667.21,2667.21,2666.43,2666.84,4427.44
1748474014,2666.84,2669.34,2666.84,2669.3,7625.82
1748474018,2669.29,2669.3,2668.11,2668.11,1557.24
1748474022,2668.11,2668.75,2667.93,2667.93,2927.419999999999
1748474026,2667.93,2667.93,2667.15,2667.27,734.72
1748474030,2667.28,2667.28,2666.16,2666.24,4209.860000000001
1748474034,2666.24,2666.25,2666.24,2666.24,1779.49
1748474038,2666.24,2668.29,2666.1,2668.28,2350.8500000000004
1748474042,2668.29,2668.48,2668.28,2668.48,3154.0699999999993
1748474046,2668.48,2668.48,2668.46,2668.46,2354.49
1748474050,2668.46,2669.17,2668.1,2669.16,1726.36
1748474054,2669.17,2670.0,2669.16,2669.99,1109.21
1748474058,2669.99,2671.49,2669.99,2670.28,5566.74
1748474062,2670.28,2671.35,2669.9,2670.83,3750.52
1748474066,2670.83,2672.0,2670.5,2671.99,11107.9
1748474070,2671.99,2672.0,2670.68,2671.41,5960.66
1748474074,2671.42,2671.42,2670.5,2670.69,7115.590000000001
1748474078,2670.69,2671.0,2670.6,2670.71,1737.04
1748474082,2670.71,2670.72,2670.13,2670.22,3136.1100000000006
1748474086,2670.22,2671.0,2670.05,2671.0,1394.65
1748474090,2671.0,2671.49,2670.76,2670.8,5470.74
1748474094,2670.75,2672.0,2670.48,2671.99,1829.13
1748474098,2672.0,2673.0,2671.58,2673.0,7832.51
1748474102,2673.0,2673.84,2672.86,2672.96,19169.269999999997
1748474106,2672.95,2673.11,2672.39,2672.84,1963.63
1748474110,2672.84,2673.73,2672.83,2673.69,1276.41
1748474114,2673.68,2673.68,2672.3,2672.36,2719.25
1748474118,2672.35,2672.36,2672.16,2672.34,893.86
1748474122,2672.34,2672.35,2672.0,2672.0,1038.22
1748474126,2672.0,2672.01,2670.06,2670.06,7400.87
1748474130,2670.07,2670.07,2668.12,2668.77,5848.82
1748474134,2668.77,2668.89,2668.38,2668.49,1551.88
1748474138,2668.48,2669.07,2668.16,2669.06,2580.27
1748474142,2669.06,2671.35,2669.06,2670.21,2809.6
1748474146,2670.22,2670.46,2670.2,2670.43,668.23
1748474150,2670.42,2671.07,2670.18,2670.58,3153.2200000000003
1748474154,2670.59,2670.89,2670.09,2670.77,3508.0299999999997
1748474158,2670.77,2671.56,2670.37,2670.59,3918.37
1748474162,2670.6,2672.04,2670.59,2672.03,1647.0099999999998
1748474166,2672.03,2675.66,2672.03,2675.04,25467.64
1748474170,2675.05,2676.0,2675.05,2675.49,6681.88
1748474174,2675.49,2677.99,2675.48,2677.39,21658.39
1748474178,2677.38,2677.85,2676.81,2677.83,16089.149999999998
1748474182,2677.83,2679.5,2677.41,2678.35,23976.089999999997
1748474186,2678.35,2678.35,2677.19,2677.25,7671.79
1748474190,2677.2,2677.2,2676.41,2677.05,5083.2
1748474194,2677.06,2678.0,2676.61,2677.35,2047.72
1748474198,2677.35,2678.24,2676.73,2676.73,2279.54
1748474202,2676.73,2677.99,2676.73,2677.98,1606.38
1748474206,2677.99,2677.99,2676.65,2676.65,1552.48
1748474210,2676.64,2677.29,2676.35,2677.28,3525.26
1748474214,2677.2,2677.2,2675.53,2676.83,21590.87
1748474218,2676.82,2676.82,2676.26,2676.47,932.67
1748474222,2676.48,2676.84,2675.98,2676.83,2491.6
1748474226,2676.83,2676.83,2674.12,2674.34,7227.83
1748474230,2674.34,2674.35,2674.01,2674.34,3332.41
1748474234,2674.34,2674.35,2673.64,2673.85,2813.5200000000004
1748474238,2673.86,2674.02,2672.67,2672.88,2033.45
1748474242,2672.89,2672.89,2670.99,2671.23,15725.069999999998
1748474246,2671.24,2672.62,2671.2,2672.61,7959.900000000001
1748474250,2672.61,2672.62,2671.62,2671.62,1068.2799999999995
1748474254,2671.62,2671.84,2671.24,2671.46,2587.94
1748474258,2671.46,2671.47,2669.46,2669.5,5957.38
1748474262,2669.5,2670.47,2669.37,2670.46,5142.73
1748474266,2670.46,2670.47,2670.25,2670.3,1053.48
1748474270,2670.26,2670.46,2670.01,2670.45,1181.35
1748474274,2670.45,2670.46,2670.05,2670.21,1660.4900000000002
1748474278,2670.2,2670.2,2669.51,2669.51,940.2
1748474282,2669.51,2669.93,2669.0,2669.23,2235.84
1748474286,2669.23,2669.24,2668.05,2668.97,13414.42
1748474290,2668.97,2669.15,2668.7,2668.82,2733.91
1748474294,2668.81,2668.82,2668.0,2668.29,4264.150000000001
1748474298,2668.29,2668.3,2668.0,2668.23,1713.2399999999998
1748474302,2668.23,2669.19,2668.0,2668.01,3114.9
1748474306,2668.0,2668.26,2667.58,2668.25,3396.2900000000004
1748474310,2668.26,2668.64,2667.16,2667.16,4360.28
1748474314,2667.16,2668.4,2667.16,2668.39,1365.0299999999995
1748474318,2668.39,2668.64,2667.81,2668.2,2936.03
1748474322,2668.2,2668.77,2668.2,2668.77,904.87
1748474326,2668.76,2669.83,2668.26,2669.55,3009.98
1748474330,2669.55,2670.2,2669.55,2670.2,1556.5500000000002
1748474334,2670.2,2671.41,2670.2,2670.7,2929.08
1748474338,2670.69,2671.4,2669.98,2669.98,1368.4399999999998
1748474342,2669.99,2671.69,2669.68,2671.4,25777.51
1748474346,2671.4,2673.0,2671.4,2672.99,3722.07
1748474350,2673.0,2673.26,2671.97,2672.21,2710.7199999999993
1748474354,2672.21,2672.21,2671.51,2671.6,1283.1999999999998
1748474358,2671.61,2671.61,2671.38,2671.39,414.9
1748474362,2671.38,2671.39,2670.71,2670.9,1231.2099999999998
1748474366,2670.93,2671.29,2670.06,2671.19,7884.100000000001
1748474370,2671.19,2671.97,2670.94,2671.75,1528.5800000000004
1748474374,2671.75,2671.75,2671.38,2671.38,524.81
1748474378,2671.38,2671.39,2670.82,2670.82,578.77
1748474382,2670.82,2670.82,2670.02,2670.6,2666.61
1748474386,2670.59,2670.6,2670.05,2670.39,507.94
1748474390,2670.39,2670.4,2670.16,2670.39,481.5700000000001
1748474394,2670.39,2670.59,2670.21,2670.21,705.2700000000001
1748474398,2670.22,2670.4,2670.21,2670.21,1160.34
1748474402,2670.21,2670.22,2669.47,2669.47,1549.7899999999995
1748474406,2669.47,2669.47,2669.11,2669.38,1588.88
1748474410,2669.38,2669.38,2668.45,2668.75,3641.36
1748474414,2668.75,2668.76,2668.5,2668.5,604.8800000000002
1748474418,2668.5,2668.5,2666.43,2667.6,16862.67
1748474422,2667.61,2667.88,2667.6,2667.69,998.86
1748474426,2667.68,2667.8,2666.32,2666.32,1311.4
1748474430,2666.33,2667.09,2666.32,2666.9,7301.109999999999
1748474434,2666.9,2667.21,2666.83,2667.2,344.1
1748474438,2667.21,2667.68,2667.2,2667.67,1338.5899999999997
1748474442,2667.68,2669.53,2667.67,2669.52,2509.12
1748474446,2669.53,2669.53,2668.5,2668.5,542.3100000000001
1748474450,2668.5,2668.51,2668.5,2668.51,131.38
1748474454,2668.5,2668.97,2668.5,2668.97,629.99
1748474458,2668.97,2669.0,2668.64,2668.64,855.85
1748474462,2668.55,2669.8,2668.19,2669.8,9636.79
1748474466,2669.8,2670.64,2669.8,2670.63,7055.2699999999995
1748474470,2670.63,2671.29,2670.63,2671.28,1782.65
1748474474,2671.28,2671.28,2670.03,2670.44,1464.49
1748474478,2670.44,2670.44,2668.78,2668.78,1737.8
1748474482,2668.78,2669.13,2668.53,2668.66,1122.4499999999998
1748474486,2668.65,2668.65,2667.58,2667.84,1594.75
1748474490,2667.85,2669.3,2667.85,2669.29,1498.69
1748474494,2669.29,2670.33,2668.88,2670.33,799.0699999999999
1748474498,2670.32,2670.37,2669.86,2670.36,969.45
1748474502,2670.37,2670.95,2670.22,2670.95,3027.8999999999996
1748474506,2670.95,2670.95,2669.86,2669.9,1723.09
1748474510,2669.91,2669.91,2668.66,2668.66,397.29
1748474514,2668.66,2669.89,2668.66,2668.84,995.49
1748474518,2668.85,2669.57,2668.84,2669.56,2415.7
1748474522,2669.57,2669.88,2668.5,2668.5,2483.9499999999994
1748474526,2668.51,2669.09,2668.24,2669.01,2092.22
1748474530,2669.09,2669.42,2669.09,2669.41,227.13
1748474534,2669.42,2669.42,2669.0,2669.28,380.81
1748474538,2669.28,2669.57,2668.68,2668.7,1420.09
1748474542,2668.7,2668.87,2668.61,2668.84,1031.21
1748474546,2668.84,2668.85,2668.6,2668.84,2186.64
1748474550,2668.85,2669.42,2668.6,2669.41,2789.18
1748474554,2669.41,2669.41,2668.51,2669.2,4395.99
1748474558,2669.24,2669.42,2668.5,2668.5,455.84
1748474562,2668.51,2668.51,2668.14,2668.15,414.47
1748474566,2668.14,2668.15,2668.01,2668.01,283.44
1748474570,2668.0,2668.01,2666.71,2667.3,1869.92
1748474574,2667.4,2667.41,2666.42,2666.43,1750.24
1748474578,2666.42,2666.45,2665.79,2665.79,3536.2799999999997
1748474582,2665.79,2666.5,2665.79,2666.49,2546.52
1748474586,2666.5,2667.0,2666.49,2667.0,2059.02
1748474590,2666.99,2668.79,2666.99,2668.79,1384.67
1748474594,2668.78,2668.78,2666.96,2666.97,1449.54
1748474598,2666.96,2666.96,2666.44,2666.71,1143.7000000000005
1748474602,2666.71,2666.71,2666.39,2666.4,592.18
1748474606,2666.39,2666.4,2665.66,2666.11,3792.67
1748474610,2666.11,2666.19,2665.71,2665.72,522.78
1748474614,2665.71,2666.19,2665.71,2666.18,810.8500000000001
1748474618,2666.19,2666.19,2666.12,2666.12,1644.4699999999998
1748474622,2666.1,2666.1,2665.7,2666.0,1026.2699999999998
1748474626,2666.0,2667.05,2666.0,2667.04,4679.119999999999
1748474630,2667.04,2668.48,2666.82,2668.48,2027.5
1748474634,2668.47,2668.48,2667.85,2668.48,727.14
1748474638,2668.47,2669.0,2667.84,2668.8,5258.0
1748474642,2668.79,2669.36,2668.78,2669.36,1934.26
1748474646,2669.38,2669.54,2669.38,2669.38,1706.2699999999998
1748474650,2669.39,2669.39,2669.0,2669.01,870.8699999999999
1748474654,2669.03,2669.58,2669.01,2669.01,365.04
1748474658,2669.02,2669.02,2668.74,2668.74,474.42
1748474662,2668.74,2669.01,2668.51,2668.51,1276.23
1748474666,2668.5,2668.5,2666.88,2666.93,1813.14
1748474670,2666.93,2667.26,2666.6,2666.72,3152.7500000000005
1748474674,2666.71,2667.25,2666.57,2667.25,345.84
1748474678,2667.24,2667.26,2667.03,2667.03,577.01
1748474682,2667.03,2667.26,2667.03,2667.25,450.75
1748474686,2667.25,2667.26,2667.25,2667.25,56.34
1748474690,2667.25,2667.25,2666.58,2666.58,2302.6899999999996
1748474694,2666.55,2666.55,2666.09,2666.09,3647.17
1748474698,2666.09,2666.49,2666.09,2666.11,797.11
1748474702,2666.1,2667.27,2665.82,2667.15,2970.920000000001
1748474706,2667.15,2667.15,2666.51,2666.65,840.38
1748474710,2666.65,2666.65,2665.13,2665.13,1387.09
1748474714,2665.13,2665.14,2664.75,2664.75,5825.9400000000005
1748474718,2664.75,2664.75,2664.05,2664.18,2735.74
1748474722,2664.18,2664.18,2664.0,2664.16,1029.13
1748474726,2664.16,2664.16,2663.7,2663.71,1723.78
1748474730,2663.71,2664.93,2663.7,2664.93,1740.2800000000002
1748474734,2664.93,2665.2,2664.71,2665.03,3089.61
1748474738,2665.03,2665.3,2665.01,2665.02,1673.49
1748474742,2665.01,2665.01,2664.72,2664.73,1031.2099999999998
1748474746,2664.73,2665.0,2664.71,2664.72,1888.66
1748474750,2664.72,2664.79,2664.5,2664.79,779.12
1748474754,2664.79,2664.79,2664.4,2664.62,448.24
1748474758,2664.62,2665.78,2664.62,2665.77,1438.35
1748474762,2665.78,2666.28,2665.77,2666.28,500.74999999999994
1748474766,2666.3,2667.0,2666.3,2667.0,371.61999999999995
1748474770,2666.99,2667.0,2666.0,2666.42,789.08
1748474774,2666.42,2666.99,2666.41,2666.84,190.68
1748474778,2666.84,2667.0,2666.84,2666.99,268.89
1748474782,2667.0,2669.4,2666.24,2669.17,15840.2
1748474786,2669.17,2669.65,2669.16,2669.64,1337.1900000000005
1748474790,2669.63,2672.0,2669.15,2672.0,13726.19
1748474794,2672.0,2672.0,2671.31,2671.32,1741.4299999999998
1748474798,2671.33,2672.0,2671.21,2671.21,1467.66
1748474802,2671.2,2673.66,2670.72,2673.07,16219.82
1748474806,2673.07,2674.45,2672.94,2673.75,9750.1
1748474810,2673.75,2674.26,2673.58,2673.58,6286.7699999999995
1748474814,2673.58,2674.23,2673.19,2674.23,1646.58
1748474818,2674.26,2674.57,2673.84,2674.1,1624.89
1748474822,2674.08,2674.08,2673.02,2673.03,1629.1699999999998
1748474826,2673.03,2673.22,2672.94,2672.95,1489.0200000000002
1748474830,2672.94,2673.54,2672.67,2673.54,1613.4199999999998
1748474834,2673.54,2673.82,2673.08,2673.28,1109.34
1748474838,2673.29,2673.33,2673.02,2673.32,1424.79
1748474842,2673.33,2673.33,2673.02,2673.03,855.44
1748474846,2673.02,2673.45,2673.02,2673.07,722.5899999999999
1748474850,2673.07,2674.0,2673.06,2674.0,3527.22
1748474854,2673.99,2675.0,2673.99,2675.0,3900.31
1748474858,2675.0,2675.5,2674.99,2675.49,5416.0
1748474862,2675.49,2675.77,2674.96,2674.96,2722.5299999999997
1748474866,2674.96,2675.63,2674.96,2675.14,1458.86
1748474870,2675.14,2675.5,2675.13,2675.33,2426.16
1748474874,2675.34,2675.34,2675.3,2675.31,766.63
1748474878,2675.3,2675.31,2674.62,2675.1,4906.38
1748474882,2675.1,2675.36,2674.7,2674.7,1376.37
1748474886,2674.7,2674.7,2674.48,2674.52,875.1
1748474890,2674.5,2674.61,2674.31,2674.61,496.06000000000006
1748474894,2674.61,2675.94,2674.61,2675.66,2270.53
1748474898,2675.66,2675.93,2675.61,2675.92,1631.89
1748474902,2675.89,2675.89,2675.67,2675.67,621.38
1748474906,2675.67,2675.68,2675.2,2675.21,1958.94
1748474910,2675.2,2675.2,2675.0,2675.2,1530.9399999999998
1748474914,2675.2,2675.9,2675.2,2675.76,1039.91
1748474918,2675.76,2675.76,2675.75,2675.75,524.2400000000001
1748474922,2675.76,2676.58,2675.62,2676.39,9303.39
1748474926,2676.39,2676.39,2675.44,2675.44,1031.04
1748474930,2675.42,2675.42,2675.0,2675.0,386.6
1748474934,2674.98,2674.98,2674.84,2674.84,1083.02
1748474938,2674.84,2675.52,2674.84,2674.84,4787.67
1748474942,2674.8,2676.01,2674.67,2675.5,3747.46
1748474946,2675.51,2676.25,2675.5,2675.51,3170.4600000000005
1748474950,2675.5,2675.51,2675.0,2675.0,992.2499999999998
1748474954,2675.0,2675.0,2674.75,2674.75,199.71000000000004
1748474958,2674.75,2674.75,2673.6,2673.6,1284.4899999999998
1748474962,2673.58,2673.58,2673.03,2673.1,887.8399999999999
1748474966,2673.11,2674.05,2673.11,2674.01,1927.41
1748474970,2674.01,2674.54,2674.01,2674.54,1588.7699999999998
1748474974,2674.55,2674.68,2674.55,2674.56,495.54
1748474978,2674.56,2674.77,2674.16,2674.17,2402.8500000000004
1748474982,2674.16,2677.36,2674.16,2677.35,19592.229999999996
